ts,cdm4160,cjmcu811,sen0219,t3022,mh-z14a,sen0220,s8lp
2021-06-30 09:20:11.875,,,521.0,456.0,-1.0,,
2021-06-30 09:20:15.503,296.0,,,,,,
2021-06-30 09:20:16.019,,,,,,400.0,
2021-06-30 09:20:16.135,,3889.0,,,,,
2021-06-30 09:20:22.075,318.0,,,,,,
2021-06-30 09:20:22.173,,3889.0,,,,,
2021-06-30 09:20:27.427,,,662.0,454.0,-1.0,,
2021-06-30 09:20:28.176,,3914.0,,,,,
2021-06-30 09:20:28.635,285.0,,,,,,
2021-06-30 09:20:29.149,,,,,,401.0,
2021-06-30 09:20:34.211,,3889.0,,,,,
2021-06-30 09:20:35.204,305.0,,,,,,
2021-06-30 09:20:35.719,,,,,,401.0,
2021-06-30 09:20:40.250,,3914.0,,,,,
2021-06-30 09:20:41.764,273.0,,,,,,
2021-06-30 09:20:42.279,,,,,,402.0,
2021-06-30 09:20:43.106,,,953.0,455.0,-1.0,,
2021-06-30 09:20:46.288,,3914.0,,,,,
2021-06-30 09:20:48.334,298.0,,,,,,
2021-06-30 09:20:48.849,,,,,,401.0,
2021-06-30 09:20:52.332,,3914.0,,,,,
2021-06-30 09:20:54.894,298.0,,,,,,
2021-06-30 09:20:55.409,,,,,,400.0,
2021-06-30 09:20:58.361,,3889.0,,,,,
2021-06-30 09:20:58.769,,,540.0,456.0,-1.0,,
2021-06-30 09:21:01.464,295.0,,,,,,
2021-06-30 09:21:01.980,,,,,,400.0,
2021-06-30 09:21:04.396,,3889.0,,,,,
2021-06-30 09:21:08.034,296.0,,,,,,
2021-06-30 09:21:08.549,,,,,,400.0,
2021-06-30 09:21:10.431,,3889.0,,,,,
2021-06-30 09:21:14.374,,,903.0,456.0,-1.0,,
2021-06-30 09:21:14.605,285.0,,,,,,
2021-06-30 09:21:15.121,,,,,,399.0,
2021-06-30 09:21:16.463,,3889.0,,,,,
2021-06-30 09:21:21.186,312.0,,,,,,
2021-06-30 09:21:21.699,,,,,,398.0,
2021-06-30 09:21:22.494,,3889.0,,,,,
2021-06-30 09:21:27.744,271.0,,,,,,
2021-06-30 09:21:28.260,,,,,,397.0,
2021-06-30 09:21:28.525,,3889.0,,,,,
2021-06-30 09:21:29.996,,,521.0,457.0,-1.0,,
2021-06-30 09:21:34.305,325.0,,,,,,
2021-06-30 09:21:34.558,,3889.0,,,,,
2021-06-30 09:21:40.561,,3889.0,,,,,
2021-06-30 09:21:40.874,294.0,,,,,,
2021-06-30 09:21:41.390,,,,,,396.0,
2021-06-30 09:21:45.563,,,975.0,457.0,-1.0,,
2021-06-30 09:21:46.594,,3889.0,,,,,
2021-06-30 09:21:47.435,326.0,,,,,,
2021-06-30 09:21:47.950,,,,,,395.0,
2021-06-30 09:21:52.627,,3889.0,,,,,
2021-06-30 09:21:54.015,293.0,,,,,,
2021-06-30 09:21:54.530,,,,,,394.0,
2021-06-30 09:21:58.671,,3889.0,,,,,
2021-06-30 09:22:00.585,312.0,,,,,,
2021-06-30 09:22:01.102,,,,,,394.0,
2021-06-30 09:22:01.548,,,703.0,457.0,-1.0,,
2021-06-30 09:22:04.702,,3889.0,,,,,
2021-06-30 09:22:07.155,280.0,,,,,,
2021-06-30 09:22:07.670,,,,,,394.0,
2021-06-30 09:22:10.732,,3889.0,,,,,
2021-06-30 09:22:13.714,293.0,,,,,,
2021-06-30 09:22:14.229,,,,,,394.0,
2021-06-30 09:22:16.764,,3889.0,,,,,
2021-06-30 09:22:17.111,,,781.0,457.0,-1.0,,
2021-06-30 09:22:20.274,294.0,,,,,,
2021-06-30 09:22:20.790,,,,,,394.0,
2021-06-30 09:22:22.798,,3889.0,,,,,
2021-06-30 09:22:26.847,319.0,,,,,,
2021-06-30 09:22:27.361,,,,,,395.0,
2021-06-30 09:22:28.833,,3889.0,,,,,
2021-06-30 09:22:32.727,,,893.0,456.0,-1.0,,
2021-06-30 09:22:33.415,296.0,,,,,,
2021-06-30 09:22:33.931,,,,,,397.0,
2021-06-30 09:22:34.868,,3889.0,,,,,
2021-06-30 09:22:39.986,317.0,,,,,,
2021-06-30 09:22:40.503,,,,,,397.0,
2021-06-30 09:22:40.898,,3889.0,,,,,
2021-06-30 09:22:46.555,287.0,,,,,,
2021-06-30 09:22:46.929,,3889.0,,,,,
2021-06-30 09:22:48.333,,,640.0,456.0,-1.0,,
2021-06-30 09:22:52.934,,3889.0,,,,,
2021-06-30 09:22:53.125,302.0,,,,,,
2021-06-30 09:22:53.641,,,,,,397.0,
2021-06-30 09:22:58.964,,3889.0,,,,,
2021-06-30 09:22:59.695,270.0,,,,,,
2021-06-30 09:23:00.211,,,,,,397.0,
2021-06-30 09:23:04.517,,,953.0,457.0,-1.0,,
2021-06-30 09:23:05.013,,3889.0,,,,,
2021-06-30 09:23:06.265,319.0,,,,,,
2021-06-30 09:23:06.783,,,,,,397.0,
2021-06-30 09:23:11.038,,3889.0,,,,,
2021-06-30 09:23:12.825,296.0,,,,,,
2021-06-30 09:23:13.341,,,,,,396.0,
2021-06-30 09:23:17.078,,3889.0,,,,,
2021-06-30 09:23:19.396,317.0,,,,,,
2021-06-30 09:23:19.911,,,,,,397.0,
2021-06-30 09:23:20.140,,,581.0,455.0,-1.0,,
2021-06-30 09:23:23.123,,3889.0,,,,,
2021-06-30 09:23:25.965,293.0,,,,,,
2021-06-30 09:23:26.481,,,,,,387.0,
2021-06-30 09:23:29.167,,3889.0,,,,,
2021-06-30 09:23:32.536,289.0,,,,,,
2021-06-30 09:23:33.051,,,,,,390.0,
2021-06-30 09:23:35.198,,3889.0,,,,,
2021-06-30 09:23:35.700,,,1287.0,455.0,-1.0,,
2021-06-30 09:23:39.105,280.0,,,,,,
2021-06-30 09:23:39.621,,,,,,390.0,
2021-06-30 09:23:41.232,,3889.0,,,,,
2021-06-30 09:23:45.675,269.0,,,,,,
2021-06-30 09:23:46.191,,,,,,391.0,
2021-06-30 09:23:47.273,,3889.0,,,,,
2021-06-30 09:23:51.248,,,962.0,455.0,-1.0,,
2021-06-30 09:23:52.245,294.0,,,,,,
2021-06-30 09:23:52.761,,,,,,392.0,
2021-06-30 09:23:53.301,,3889.0,,,,,
2021-06-30 09:23:58.816,297.0,,,,,,
2021-06-30 09:23:59.330,,,,,,394.0,
2021-06-30 09:23:59.344,,3889.0,,,,,
2021-06-30 09:24:05.346,,3889.0,,,,,
2021-06-30 09:24:05.386,327.0,,,,,,
2021-06-30 09:24:05.901,,,,,,394.0,
2021-06-30 09:24:07.049,,,540.0,455.0,-1.0,,
2021-06-30 09:24:11.382,,3889.0,,,,,
2021-06-30 09:24:11.946,296.0,,,,,,
2021-06-30 09:24:12.461,,,,,,395.0,
2021-06-30 09:24:17.418,,3889.0,,,,,
2021-06-30 09:24:18.517,320.0,,,,,,
2021-06-30 09:24:19.032,,,,,,396.0,
2021-06-30 09:24:22.720,,,771.0,456.0,-1.0,,
2021-06-30 09:24:23.451,,3889.0,,,,,
2021-06-30 09:24:25.086,282.0,,,,,,
2021-06-30 09:24:25.602,,,,,,396.0,
2021-06-30 09:24:29.482,,3889.0,,,,,
2021-06-30 09:24:31.656,300.0,,,,,,
2021-06-30 09:24:32.171,,,,,,397.0,
2021-06-30 09:24:35.512,,3889.0,,,,,
2021-06-30 09:24:38.229,296.0,,,,,,
2021-06-30 09:24:38.314,,,834.0,455.0,-1.0,,
2021-06-30 09:24:38.742,,,,,,395.0,
2021-06-30 09:24:41.545,,3889.0,,,,,
2021-06-30 09:24:44.786,320.0,,,,,,
2021-06-30 09:24:45.302,,,,,,335.0,
2021-06-30 09:24:47.581,,3889.0,,,,,
2021-06-30 09:24:51.356,298.0,,,,,,
2021-06-30 09:24:51.872,,,,,,326.0,
2021-06-30 09:24:53.615,,3889.0,,,,,
2021-06-30 09:24:53.953,,,521.0,456.0,-1.0,,
2021-06-30 09:24:57.916,319.0,,,,,,
2021-06-30 09:24:58.432,,,,,,347.0,
2021-06-30 09:24:59.645,,3889.0,,,,,
2021-06-30 09:25:04.477,292.0,,,,,,
2021-06-30 09:25:04.992,,,,,,361.0,
2021-06-30 09:25:05.687,,3889.0,,,,,
2021-06-30 09:25:09.567,,,903.0,456.0,-1.0,,
2021-06-30 09:25:11.049,306.0,,,,,,
2021-06-30 09:25:11.563,,,,,,374.0,
2021-06-30 09:25:11.721,,3889.0,,,,,
2021-06-30 09:25:17.608,270.0,,,,,,
2021-06-30 09:25:17.755,,3889.0,,,,,
2021-06-30 09:25:23.758,,3889.0,,,,,
2021-06-30 09:25:24.169,317.0,,,,,,
2021-06-30 09:25:24.684,,,,,,387.0,
2021-06-30 09:25:25.202,,,662.0,456.0,-1.0,,
2021-06-30 09:25:29.797,,3889.0,,,,,
2021-06-30 09:25:30.740,295.0,,,,,,
2021-06-30 09:25:31.255,,,,,,390.0,
2021-06-30 09:25:35.826,,3889.0,,,,,
2021-06-30 09:25:37.300,321.0,,,,,,
2021-06-30 09:25:37.815,,,,,,393.0,
2021-06-30 09:25:40.800,,,934.0,455.0,-1.0,,
2021-06-30 09:25:41.867,,3889.0,,,,,
2021-06-30 09:25:43.870,296.0,,,,,,
2021-06-30 09:25:44.385,,,,,,397.0,
2021-06-30 09:25:47.899,,3889.0,,,,,
2021-06-30 09:25:50.440,314.0,,,,,,
2021-06-30 09:25:50.955,,,,,,398.0,
2021-06-30 09:25:53.926,,3889.0,,,,,
2021-06-30 09:25:56.528,,,631.0,456.0,-1.0,,
2021-06-30 09:25:57.010,281.0,,,,,,
2021-06-30 09:25:57.525,,,,,,399.0,
2021-06-30 09:25:59.960,,3889.0,,,,,
2021-06-30 09:26:03.570,293.0,,,,,,
2021-06-30 09:26:04.085,,,,,,399.0,
2021-06-30 09:26:05.990,,3889.0,,,,,
2021-06-30 09:26:10.130,295.0,,,,,,
2021-06-30 09:26:10.645,,,,,,399.0,
2021-06-30 09:26:12.018,,3889.0,,,,,
2021-06-30 09:26:12.107,,,843.0,457.0,-1.0,,
2021-06-30 09:26:16.690,317.0,,,,,,
2021-06-30 09:26:17.205,,,,,,399.0,
2021-06-30 09:26:18.054,,3889.0,,,,,
2021-06-30 09:26:23.250,296.0,,,,,,
2021-06-30 09:26:23.766,,,,,,399.0,
2021-06-30 09:26:24.078,,3889.0,,,,,
2021-06-30 09:26:27.664,,,671.0,457.0,-1.0,,
2021-06-30 09:26:29.810,318.0,,,,,,
2021-06-30 09:26:30.114,,3889.0,,,,,
2021-06-30 09:26:36.116,,3889.0,,,,,
2021-06-30 09:26:36.371,293.0,,,,,,
2021-06-30 09:26:36.886,,,,,,398.0,
2021-06-30 09:26:42.158,,3889.0,,,,,
2021-06-30 09:26:42.945,282.0,,,,,,
2021-06-30 09:26:43.228,,,862.0,456.0,-1.0,,
2021-06-30 09:26:43.456,,,,,,399.0,
2021-06-30 09:26:48.197,,3889.0,,,,,
2021-06-30 09:26:49.500,274.0,,,,,,
2021-06-30 09:26:50.017,,,,,,400.0,
2021-06-30 09:26:54.226,,3889.0,,,,,
2021-06-30 09:26:56.071,294.0,,,,,,
2021-06-30 09:26:56.586,,,,,,400.0,
2021-06-30 09:26:58.842,,,509.0,456.0,-1.0,,
2021-06-30 09:27:00.258,,3889.0,,,,,
2021-06-30 09:27:02.641,294.0,,,,,,
2021-06-30 09:27:03.156,,,,,,398.0,
2021-06-30 09:27:06.295,,3889.0,,,,,
2021-06-30 09:27:09.211,293.0,,,,,,
2021-06-30 09:27:09.726,,,,,,398.0,
2021-06-30 09:27:12.332,,3889.0,,,,,
2021-06-30 09:27:14.444,,,975.0,456.0,-1.0,,
2021-06-30 09:27:15.771,328.0,,,,,,
2021-06-30 09:27:16.286,,,,,,399.0,
2021-06-30 09:27:18.366,,3889.0,,,,,
2021-06-30 09:27:22.331,290.0,,,,,,
2021-06-30 09:27:22.846,,,,,,400.0,
2021-06-30 09:27:24.394,,3889.0,,,,,
2021-06-30 09:27:28.890,309.0,,,,,,
2021-06-30 09:27:29.406,,,,,,400.0,
2021-06-30 09:27:30.042,,,653.0,456.0,-1.0,,
2021-06-30 09:27:30.427,,3889.0,,,,,
2021-06-30 09:27:35.450,272.0,,,,,,
2021-06-30 09:27:35.966,,,,,,402.0,
2021-06-30 09:27:36.463,,3889.0,,,,,
2021-06-30 09:27:42.010,321.0,,,,,,
2021-06-30 09:27:42.493,,3889.0,,,,,
2021-06-30 09:27:45.596,,,562.0,455.0,-1.0,,
2021-06-30 09:27:48.497,,3889.0,,,,,
2021-06-30 09:27:48.570,293.0,,,,,,
2021-06-30 09:27:49.086,,,,,,402.0,
2021-06-30 09:27:54.529,,3889.0,,,,,
2021-06-30 09:27:55.130,321.0,,,,,,
2021-06-30 09:27:55.645,,,,,,402.0,
2021-06-30 09:28:00.561,,3889.0,,,,,
2021-06-30 09:28:01.602,,,934.0,456.0,-1.0,,
2021-06-30 09:28:01.707,293.0,,,,,,
2021-06-30 09:28:02.216,,,,,,402.0,
2021-06-30 09:28:06.595,,3889.0,,,,,
2021-06-30 09:28:08.260,317.0,,,,,,
2021-06-30 09:28:08.776,,,,,,402.0,
2021-06-30 09:28:12.627,,3889.0,,,,,
2021-06-30 09:28:14.820,282.0,,,,,,
2021-06-30 09:28:15.336,,,,,,401.0,
2021-06-30 09:28:17.119,,,550.0,456.0,-1.0,,
2021-06-30 09:28:18.666,,3889.0,,,,,
2021-06-30 09:28:21.380,298.0,,,,,,
2021-06-30 09:28:21.896,,,,,,402.0,
2021-06-30 09:28:24.698,,3889.0,,,,,
2021-06-30 09:28:27.941,294.0,,,,,,
2021-06-30 09:28:28.456,,,,,,403.0,
2021-06-30 09:28:30.729,,3889.0,,,,,
2021-06-30 09:28:32.931,,,521.0,457.0,-1.0,,
2021-06-30 09:28:34.501,317.0,,,,,,
2021-06-30 09:28:35.016,,,,,,404.0,
2021-06-30 09:28:36.761,,3889.0,,,,,
2021-06-30 09:28:41.071,294.0,,,,,,
2021-06-30 09:28:41.586,,,,,,404.0,
2021-06-30 09:28:42.789,,3889.0,,,,,
2021-06-30 09:28:47.641,316.0,,,,,,
2021-06-30 09:28:48.156,,,,,,403.0,
2021-06-30 09:28:48.607,,,884.0,459.0,-1.0,,
2021-06-30 09:28:48.820,,3889.0,,,,,
2021-06-30 09:28:54.201,290.0,,,,,,
2021-06-30 09:28:54.716,,,,,,402.0,
2021-06-30 09:28:54.856,,3889.0,,,,,
2021-06-30 09:29:00.771,304.0,,,,,,
2021-06-30 09:29:00.890,,3889.0,,,,,
2021-06-30 09:29:04.550,,,662.0,460.0,-1.0,,
2021-06-30 09:29:06.892,,3889.0,,,,,
2021-06-30 09:29:07.331,274.0,,,,,,
2021-06-30 09:29:07.847,,,,,,402.0,
2021-06-30 09:29:12.925,,3889.0,,,,,
2021-06-30 09:29:13.891,316.0,,,,,,
2021-06-30 09:29:14.407,,,,,,402.0,
2021-06-30 09:29:18.954,,3889.0,,,,,
2021-06-30 09:29:20.115,,,925.0,459.0,-1.0,,
2021-06-30 09:29:20.461,292.0,,,,,,
2021-06-30 09:29:20.977,,,,,,403.0,
2021-06-30 09:29:24.991,,3889.0,,,,,
2021-06-30 09:29:27.031,314.0,,,,,,
2021-06-30 09:29:27.547,,,,,,401.0,
2021-06-30 09:29:31.022,,3889.0,,,,,
2021-06-30 09:29:33.592,291.0,,,,,,
2021-06-30 09:29:34.107,,,,,,400.0,
2021-06-30 09:29:35.691,,,653.0,460.0,-1.0,,
2021-06-30 09:29:37.053,,3889.0,,,,,
2021-06-30 09:29:40.151,316.0,,,,,,
2021-06-30 09:29:40.667,,,,,,401.0,
2021-06-30 09:29:43.087,,3889.0,,,,,
2021-06-30 09:29:46.713,282.0,,,,,,
2021-06-30 09:29:47.227,,,,,,401.0,
2021-06-30 09:29:49.121,,3889.0,,,,,
2021-06-30 09:29:51.291,,,834.0,460.0,-1.0,,
2021-06-30 09:29:53.283,295.0,,,,,,
2021-06-30 09:29:53.797,,,,,,402.0,
2021-06-30 09:29:55.156,,3889.0,,,,,
2021-06-30 09:29:59.852,284.0,,,,,,
2021-06-30 09:30:00.367,,,,,,402.0,
2021-06-30 09:30:01.189,,3889.0,,,,,
2021-06-30 09:30:06.412,293.0,,,,,,
2021-06-30 09:30:06.928,,,,,,402.0,
2021-06-30 09:30:07.075,,,631.0,460.0,-1.0,,
2021-06-30 09:30:07.226,,3889.0,,,,,
2021-06-30 09:30:12.972,293.0,,,,,,
2021-06-30 09:30:13.259,,3889.0,,,,,
2021-06-30 09:30:19.263,,3889.0,,,,,
2021-06-30 09:30:19.532,292.0,,,,,,
2021-06-30 09:30:20.048,,,,,,399.0,
2021-06-30 09:30:22.747,,,984.0,460.0,-1.0,,
2021-06-30 09:30:25.295,,3889.0,,,,,
2021-06-30 09:30:26.092,293.0,,,,,,
2021-06-30 09:30:26.608,,,,,,400.0,
2021-06-30 09:30:31.330,,3889.0,,,,,
2021-06-30 09:30:32.670,280.0,,,,,,
2021-06-30 09:30:33.185,,,,,,401.0,
2021-06-30 09:30:37.372,,3889.0,,,,,
2021-06-30 09:30:38.298,,,631.0,461.0,-1.0,,
2021-06-30 09:30:39.232,310.0,,,,,,
2021-06-30 09:30:39.747,,,,,,400.0,
2021-06-30 09:30:43.406,,3889.0,,,,,
2021-06-30 09:30:45.792,286.0,,,,,,
2021-06-30 09:30:46.308,,,,,,400.0,
2021-06-30 09:30:49.442,,3889.0,,,,,
2021-06-30 09:30:52.364,322.0,,,,,,
2021-06-30 09:30:52.878,,,,,,400.0,
2021-06-30 09:30:53.851,,,893.0,460.0,-1.0,,
2021-06-30 09:30:55.474,,3889.0,,,,,
2021-06-30 09:30:58.923,278.0,,,,,,
2021-06-30 09:30:59.438,,,,,,401.0,
2021-06-30 09:31:01.504,,3889.0,,,,,
2021-06-30 09:31:05.482,321.0,,,,,,
2021-06-30 09:31:05.998,,,,,,400.0,
2021-06-30 09:31:07.540,,3889.0,,,,,
2021-06-30 09:31:09.402,,,681.0,460.0,-1.0,,
2021-06-30 09:31:12.042,292.0,,,,,,
2021-06-30 09:31:12.558,,,,,,400.0,
2021-06-30 09:31:13.574,,3889.0,,,,,
2021-06-30 09:31:18.603,309.0,,,,,,
2021-06-30 09:31:19.118,,,,,,400.0,
2021-06-30 09:31:19.599,,3889.0,,,,,
2021-06-30 09:31:25.082,,,1075.0,458.0,-1.0,,
2021-06-30 09:31:25.163,276.0,,,,,,
2021-06-30 09:31:25.640,,3889.0,,,,,
2021-06-30 09:31:31.642,,3889.0,,,,,
2021-06-30 09:31:31.723,305.0,,,,,,
2021-06-30 09:31:32.238,,,,,,400.0,
2021-06-30 09:31:37.670,,3889.0,,,,,
2021-06-30 09:31:38.283,292.0,,,,,,
2021-06-30 09:31:38.798,,,,,,399.0,
2021-06-30 09:31:43.259,,,834.0,458.0,-1.0,,
2021-06-30 09:31:43.696,,3889.0,,,,,
2021-06-30 09:31:44.842,317.0,,,,,,
2021-06-30 09:31:45.358,,,,,,400.0,
2021-06-30 09:31:49.726,,3889.0,,,,,
2021-06-30 09:31:51.403,294.0,,,,,,
2021-06-30 09:31:51.918,,,,,,401.0,
2021-06-30 09:31:55.875,,3889.0,,,,,
2021-06-30 09:31:57.962,316.0,,,,,,
2021-06-30 09:31:58.478,,,,,,403.0,
2021-06-30 09:31:58.948,,,653.0,457.0,-1.0,,
2021-06-30 09:32:01.896,,3889.0,,,,,
2021-06-30 09:32:04.573,280.0,,,,,,
2021-06-30 09:32:05.088,,,,,,403.0,
2021-06-30 09:32:07.928,,3889.0,,,,,
2021-06-30 09:32:11.162,300.0,,,,,,
2021-06-30 09:32:11.687,,,,,,404.0,
2021-06-30 09:32:13.974,,3889.0,,,,,
2021-06-30 09:32:14.532,,,1003.0,459.0,-1.0,,
2021-06-30 09:32:17.722,280.0,,,,,,
2021-06-30 09:32:18.238,,,,,,405.0,
2021-06-30 09:32:19.998,,3889.0,,,,,
2021-06-30 09:32:24.293,316.0,,,,,,
2021-06-30 09:32:24.808,,,,,,405.0,
2021-06-30 09:32:26.032,,3889.0,,,,,
2021-06-30 09:32:30.217,,,600.0,458.0,-1.0,,
2021-06-30 09:32:30.978,292.0,,,,,,
2021-06-30 09:32:31.494,,,,,,404.0,
2021-06-30 09:32:32.062,,3889.0,,,,,
2021-06-30 09:32:37.553,291.0,,,,,,
2021-06-30 09:32:38.068,,,,,,404.0,
2021-06-30 09:32:38.102,,3889.0,,,,,
2021-06-30 09:32:44.105,,3889.0,,,,,
2021-06-30 09:32:44.113,292.0,,,,,,
2021-06-30 09:32:44.628,,,,,,404.0,
2021-06-30 09:32:45.807,,,975.0,458.0,-1.0,,
2021-06-30 09:32:50.136,,3889.0,,,,,
2021-06-30 09:32:50.685,281.0,,,,,,
2021-06-30 09:32:51.199,,,,,,403.0,
2021-06-30 09:32:56.169,,3889.0,,,,,
2021-06-30 09:32:57.243,309.0,,,,,,
2021-06-30 09:32:57.758,,,,,,402.0,
2021-06-30 09:33:01.863,,,509.0,457.0,-1.0,,
2021-06-30 09:33:02.203,,3889.0,,,,,
2021-06-30 09:33:03.803,281.0,,,,,,
2021-06-30 09:33:04.319,,,,,,403.0,
2021-06-30 09:33:08.230,,3889.0,,,,,
2021-06-30 09:33:10.364,325.0,,,,,,
2021-06-30 09:33:10.878,,,,,,403.0,
2021-06-30 09:33:14.266,,3889.0,,,,,
2021-06-30 09:33:16.937,294.0,,,,,,
2021-06-30 09:33:17.427,,,562.0,456.0,-1.0,,
2021-06-30 09:33:17.452,,,,,,404.0,
2021-06-30 09:33:20.295,,3889.0,,,,,
2021-06-30 09:33:23.503,321.0,,,,,,
2021-06-30 09:33:24.018,,,,,,405.0,
2021-06-30 09:33:26.328,,3889.0,,,,,
2021-06-30 09:33:30.074,291.0,,,,,,
2021-06-30 09:33:30.589,,,,,,404.0,
2021-06-30 09:33:32.358,,3889.0,,,,,
2021-06-30 09:33:32.976,,,834.0,456.0,-1.0,,
2021-06-30 09:33:36.644,306.0,,,,,,
2021-06-30 09:33:37.160,,,,,,403.0,
2021-06-30 09:33:38.388,,3889.0,,,,,
2021-06-30 09:33:43.214,274.0,,,,,,
2021-06-30 09:33:43.729,,,,,,402.0,
2021-06-30 09:33:44.419,,3889.0,,,,,
2021-06-30 09:33:48.517,,,681.0,457.0,-1.0,,
2021-06-30 09:33:49.783,308.0,,,,,,
2021-06-30 09:33:50.298,,,,,,402.0,
2021-06-30 09:33:50.453,,3889.0,,,,,
2021-06-30 09:33:56.353,290.0,,,,,,
2021-06-30 09:33:56.482,,3889.0,,,,,
2021-06-30 09:34:02.485,,3889.0,,,,,
2021-06-30 09:34:02.913,314.0,,,,,,
2021-06-30 09:34:03.428,,,,,,400.0,
2021-06-30 09:34:04.733,,,509.0,457.0,-1.0,,
2021-06-30 09:34:08.514,,3889.0,,,,,
2021-06-30 09:34:09.483,291.0,,,,,,
2021-06-30 09:34:10.000,,,,,,400.0,
2021-06-30 09:34:14.544,,3889.0,,,,,
2021-06-30 09:34:16.043,313.0,,,,,,
2021-06-30 09:34:16.558,,,,,,402.0,
2021-06-30 09:34:20.351,,,812.0,457.0,-1.0,,
2021-06-30 09:34:20.576,,3889.0,,,,,
2021-06-30 09:34:22.613,281.0,,,,,,
2021-06-30 09:34:23.128,,,,,,402.0,
2021-06-30 09:34:26.607,,3889.0,,,,,
2021-06-30 09:34:29.172,300.0,,,,,,
2021-06-30 09:34:29.687,,,,,,402.0,
2021-06-30 09:34:32.641,,3889.0,,,,,
2021-06-30 09:34:35.742,279.0,,,,,,
2021-06-30 09:34:35.937,,,653.0,458.0,-1.0,,
2021-06-30 09:34:36.257,,,,,,403.0,
2021-06-30 09:34:38.673,,3873.0,,,,,
2021-06-30 09:34:42.312,316.0,,,,,,
2021-06-30 09:34:42.828,,,,,,402.0,
2021-06-30 09:34:44.702,,3873.0,,,,,
2021-06-30 09:34:48.871,292.0,,,,,,
2021-06-30 09:34:49.387,,,,,,401.0,
2021-06-30 09:34:50.731,,3889.0,,,,,
2021-06-30 09:34:51.540,,,821.0,458.0,-1.0,,
2021-06-30 09:34:55.442,316.0,,,,,,
2021-06-30 09:34:55.957,,,,,,401.0,
2021-06-30 09:34:56.765,,3889.0,,,,,
2021-06-30 09:35:02.002,293.0,,,,,,
2021-06-30 09:35:02.518,,,,,,401.0,
2021-06-30 09:35:02.795,,3889.0,,,,,
2021-06-30 09:35:07.136,,,509.0,458.0,-1.0,,
2021-06-30 09:35:08.572,304.0,,,,,,
2021-06-30 09:35:08.827,,3889.0,,,,,
2021-06-30 09:35:14.829,,3889.0,,,,,
2021-06-30 09:35:15.132,277.0,,,,,,
2021-06-30 09:35:15.648,,,,,,403.0,
2021-06-30 09:35:20.859,,3889.0,,,,,
2021-06-30 09:35:21.692,284.0,,,,,,
2021-06-30 09:35:22.208,,,,,,401.0,
2021-06-30 09:35:22.867,,,975.0,457.0,-1.0,,
2021-06-30 09:35:26.890,,3889.0,,,,,
2021-06-30 09:35:28.252,291.0,,,,,,
2021-06-30 09:35:28.768,,,,,,401.0,
2021-06-30 09:35:32.924,,3889.0,,,,,
2021-06-30 09:35:34.812,292.0,,,,,,
2021-06-30 09:35:35.328,,,,,,400.0,
2021-06-30 09:35:38.550,,,834.0,458.0,-1.0,,
2021-06-30 09:35:38.952,,3889.0,,,,,
2021-06-30 09:35:41.382,291.0,,,,,,
2021-06-30 09:35:41.899,,,,,,399.0,
2021-06-30 09:35:44.982,,3889.0,,,,,
2021-06-30 09:35:47.952,290.0,,,,,,
2021-06-30 09:35:48.468,,,,,,400.0,
2021-06-30 09:35:51.011,,3889.0,,,,,
2021-06-30 09:35:54.522,317.0,,,,,,
2021-06-30 09:35:55.038,,,,,,402.0,
2021-06-30 09:35:56.659,,,993.0,457.0,-1.0,,
2021-06-30 09:35:57.039,,3889.0,,,,,
2021-06-30 09:36:01.093,278.0,,,,,,
2021-06-30 09:36:01.608,,,,,,401.0,
2021-06-30 09:36:03.073,,3889.0,,,,,
2021-06-30 09:36:07.652,305.0,,,,,,
2021-06-30 09:36:08.168,,,,,,400.0,
2021-06-30 09:36:09.107,,3873.0,,,,,
2021-06-30 09:36:12.296,,,1106.0,456.0,-1.0,,
2021-06-30 09:36:14.223,293.0,,,,,,
2021-06-30 09:36:14.738,,,,,,400.0,
2021-06-30 09:36:15.141,,3889.0,,,,,
2021-06-30 09:36:20.793,322.0,,,,,,
2021-06-30 09:36:21.178,,3889.0,,,,,
2021-06-30 09:36:27.181,,3873.0,,,,,
2021-06-30 09:36:27.360,293.0,,,,,,
2021-06-30 09:36:27.875,,,,,,400.0,
2021-06-30 09:36:27.896,,,509.0,457.0,-1.0,,
2021-06-30 09:36:33.212,,3889.0,,,,,
2021-06-30 09:36:33.922,318.0,,,,,,
2021-06-30 09:36:34.438,,,,,,400.0,
2021-06-30 09:36:39.242,,3889.0,,,,,
2021-06-30 09:36:40.493,276.0,,,,,,
2021-06-30 09:36:41.008,,,,,,399.0,
2021-06-30 09:36:43.505,,,821.0,458.0,-1.0,,
2021-06-30 09:36:45.274,,3889.0,,,,,
2021-06-30 09:36:47.054,304.0,,,,,,
2021-06-30 09:36:47.568,,,,,,399.0,
2021-06-30 09:36:51.307,,3889.0,,,,,
2021-06-30 09:36:53.623,273.0,,,,,,
2021-06-30 09:36:54.138,,,,,,401.0,
2021-06-30 09:36:57.343,,3889.0,,,,,
2021-06-30 09:36:59.102,,,653.0,458.0,-1.0,,
2021-06-30 09:37:00.194,314.0,,,,,,
2021-06-30 09:37:00.708,,,,,,403.0,
2021-06-30 09:37:03.374,,3889.0,,,,,
2021-06-30 09:37:06.762,289.0,,,,,,
2021-06-30 09:37:07.277,,,,,,403.0,
2021-06-30 09:37:09.410,,3889.0,,,,,
2021-06-30 09:37:13.324,316.0,,,,,,
