Lectura,Descripción,Temperatura,Bulbo húmedo,Punto de condensación,% HR,CO,CO2,% aire exterior,Velocidad,Flujo de aire,Sello de tiempo
193,,27.4 °C,19.7 °C,16.4 °C,51.2 %,1 ppm,615 ppm,,,,26/07/2021 02:02:13 p. m.
194,,27.4 °C,19.7 °C,16.4 °C,51.2 %,1 ppm,615 ppm,,,,26/07/2021 02:02:14 p. m.
195,,27.4 °C,19.7 °C,16.4 °C,51.2 %,1 ppm,614 ppm,,,,26/07/2021 02:02:15 p. m.
196,,27.4 °C,19.7 °C,16.4 °C,51.2 %,1 ppm,614 ppm,,,,26/07/2021 02:02:16 p. m.
197,,27.4 °C,19.7 °C,16.4 °C,51.2 %,1 ppm,614 ppm,,,,26/07/2021 02:02:17 p. m.
198,,27.4 °C,19.7 °C,16.4 °C,51.2 %,1 ppm,615 ppm,,,,26/07/2021 02:02:18 p. m.
199,,27.4 °C,19.7 °C,16.4 °C,51.2 %,1 ppm,615 ppm,,,,26/07/2021 02:02:19 p. m.
200,,27.4 °C,19.7 °C,16.4 °C,51.2 %,1 ppm,615 ppm,,,,26/07/2021 02:02:20 p. m.
201,,27.4 °C,19.7 °C,16.4 °C,51.2 %,1 ppm,615 ppm,,,,26/07/2021 02:02:21 p. m.
202,,27.4 °C,19.7 °C,16.4 °C,51.2 %,1 ppm,615 ppm,,,,26/07/2021 02:02:22 p. m.
203,,27.4 °C,19.7 °C,16.4 °C,51.2 %,1 ppm,618 ppm,,,,26/07/2021 02:02:23 p. m.
204,,27.4 °C,19.6 °C,16.4 °C,51.2 %,1 ppm,618 ppm,,,,26/07/2021 02:02:24 p. m.
205,,27.4 °C,19.6 °C,16.4 °C,51.2 %,1 ppm,619 ppm,,,,26/07/2021 02:02:25 p. m.
206,,27.4 °C,19.6 °C,16.4 °C,51.2 %,1 ppm,619 ppm,,,,26/07/2021 02:02:26 p. m.
207,,27.4 °C,19.6 °C,16.4 °C,51.2 %,1 ppm,618 ppm,,,,26/07/2021 02:02:27 p. m.
208,,27.4 °C,19.6 °C,16.4 °C,51.2 %,1 ppm,618 ppm,,,,26/07/2021 02:02:28 p. m.
209,,27.4 °C,19.7 °C,16.4 °C,51.2 %,1 ppm,617 ppm,,,,26/07/2021 02:02:29 p. m.
210,,27.4 °C,19.7 °C,16.4 °C,51.2 %,1 ppm,617 ppm,,,,26/07/2021 02:02:30 p. m.
211,,27.4 °C,19.7 °C,16.4 °C,51.2 %,0 ppm,615 ppm,,,,26/07/2021 02:02:31 p. m.
212,,27.4 °C,19.7 °C,16.4 °C,51.3 %,1 ppm,615 ppm,,,,26/07/2021 02:02:32 p. m.
213,,27.4 °C,19.7 °C,16.4 °C,51.3 %,1 ppm,615 ppm,,,,26/07/2021 02:02:33 p. m.
